494,Ageretina,85.067663,27.627989,1754,0
495,Ageretina,83.129667,27.973433,980,0
496,Ageretina,83.18885,27.967283,1110,0
497,Ageretina,83.1873,27.96875,1129,0
498,Ageretina,83.1801,27.970467,1171,0
499,Ageretina,83.1774,27.96615,1103,0
500,Ageretina,83.177283,27.964733,1071,0
501,Ageretina,83.175167,27.963117,1048,0
502,Ageretina,83.1724,27.962167,1040,0
503,Ageretina,83.170267,27.96175,1001,0
504,Ageretina,83.164783,27.956967,954,0
505,Ageretina,83.1645,27.955117,852,0
506,Ageretina,83.2508,28.0698,1527,0
507,Ageretina,83.248667,28.064767,1501,0
508,Ageretina,83.2857,28.178283,814,0
509,Ageretina,83.286267,28.176833,803,0
510,Ageretina,83.285333,28.175983,794,0
511,Ageretina,83.284467,28.179433,813,0
512,Ageretina,83.28445,28.181333,810,0
513,Ageretina,83.282217,28.183817,823,0
514,Ageretina,83.283717,28.1835,832,0
515,Ageretina,83.2848,28.182733,827,0
516,Ageretina,83.420283,28.217867,1194,0
517,Ageretina,83.415817,28.215217,1200,0
518,Ageretina,85.0861,27.4246,724,0
519,Ageretina,85.0851,27.42505,708,0
520,Ageretina,85.0991,27.4268,700,0
521,Ageretina,85.091666,27.42833,690,0
522,Ageretina,85.08321,27.4256,719,0
523,Ageretina,85.0775,27.43283,605,0
524,Ageretina,83.87471,27.59065,119,0
525,Ageretina,83.87318,27.58879,133,0
526,Ageretina,83.86292,27.5998,139,0
527,Ageretina,83.55013,27.8597,1095,0
528,Ageretina,83.54375,27.8602,1138,0
529,Ageretina,83.53864,27.86303,1183,0
530,Ageretina,83.54366,27.86502,1270,0
531,Ageretina,83.54988,27.86745,1245,0
532,Ageretina,83.55367,27.86776,1228,0
533,Ageretina,83.55625,27.86952,1214,0
534,Ageretina,83.56637,27.87044,1121,0
535,Ageretina,83.589013,27.86751,1105,0
536,Ageretina,83.6005,27.85198,1080,0
537,Ageretina,83.61837,27.84961,1058,0
538,Ageretina,83.62071,27.84552,1093,0
539,Ageretina,83.89144,27.85373,455,0
540,Ageretina,83.85779,27.85706,518,0
