1510,Parthenium,83.56205,28.345833,1066,0
1511,Parthenium,83.560617,28.345667,1045,0
1512,Parthenium,83.558433,28.346267,1125,0
1513,Parthenium,83.555867,28.341917,906,0
1514,Parthenium,83.551667,28.36765,1477,0
1515,Parthenium,83.557666,28.349933,1259,0
1516,Parthenium,83.565167,28.3584,853,0
1517,Parthenium,83.600183,28.262233,951,0
1518,Parthenium,83.591717,28.261533,945,0
1519,Parthenium,83.607883,28.258867,872,0
1520,Parthenium,83.593667,28.291283,1090,0
1521,Parthenium,83.59545,28.288067,1033,0
1522,Parthenium,83.2508,28.0698,1527,0
1523,Parthenium,83.248667,28.064767,1501,0
1524,Parthenium,83.129667,27.973433,980,0
1525,Parthenium,83.18885,27.967283,1110,0
1526,Parthenium,83.1873,27.96875,1129,0
1527,Parthenium,83.1801,27.970467,1171,0
1528,Parthenium,83.1774,27.96615,1103,0
1529,Parthenium,83.177283,27.964733,1071,0
1530,Parthenium,83.175167,27.963117,1048,0
1531,Parthenium,83.1724,27.962167,1040,0
1532,Parthenium,83.170267,27.96175,1001,0
1533,Parthenium,83.164783,27.956967,954,0
1534,Parthenium,83.1645,27.955117,852,0
1535,Parthenium,83.56205,28.345833,1066,0
1536,Parthenium,83.560617,28.345667,1045,0
1537,Parthenium,83.558433,28.346267,1125,0
1538,Parthenium,83.555867,28.341917,906,0
1539,Parthenium,83.551667,28.36765,1477,0
1540,Parthenium,83.557666,28.349933,1259,0
1541,Parthenium,83.565167,28.3584,853,0
1542,Parthenium,83.600183,28.262233,951,0
1543,Parthenium,83.591717,28.261533,945,0
1544,Parthenium,83.607883,28.258867,872,0
1545,Parthenium,83.593667,28.291283,1090,0
1546,Parthenium,83.59545,28.288067,1033,0
1547,Parthenium,83.420283,28.217867,1194,0
1548,Parthenium,83.415817,28.215217,1200,0
1549,Parthenium,83.2857,28.178283,814,0
1550,Parthenium,83.286267,28.176833,803,0
1551,Parthenium,83.285333,28.175983,794,0
1552,Parthenium,83.284467,28.179433,813,0
1553,Parthenium,83.28445,28.181333,810,0
1554,Parthenium,83.282217,28.183817,823,0
1555,Parthenium,83.283717,28.1835,832,0
1556,Parthenium,83.2848,28.182733,827,0
